person_id,name,type,total_votes,average_score,total_numbers
85363,Ricardo Hoyos,SHOW,3205.0,6.8,1
85364,André Dae Kim,SHOW,3205.0,6.8,1
85365,Spencer MacPherson,SHOW,55061.0,7.133333333333333,3
85366,Eric Osborne,SHOW,3205.0,6.8,1
85367,Nikki Gould,SHOW,3205.0,6.8,1
85368,Sara Waisglass,MOVIE,0.0,,1
85368,Sara Waisglass,SHOW,47778.0,7.1,2
85369,Melinda Shankar,MOVIE,7540.0,4.75,2
85370,Amanda Arcuri,SHOW,3205.0,6.8,1
85371,Reiya Downs,SHOW,3205.0,6.8,1
85392,Mark Moraghan,MOVIE,0.0,,1
85422,Cherien Dabis,MOVIE,1507.0,7.6,1
85424,Morten Suurballe,MOVIE,8270.0,7.3,1
85433,Noël Wells,MOVIE,18355.0,6.15,4
85436,Nancy Sullivan,MOVIE,728.0,4.7,1
85439,Wally Wingert,MOVIE,9523.0,6.533333333333334,3
85439,Wally Wingert,SHOW,2499.0,5.3,1
85440,James C. Mathis III,MOVIE,551.0,5.6,1
85457,Sara Ramirez,MOVIE,209258.0,6.7,1
85458,Tatsuhisa Suzuki,MOVIE,13124.0,7.1000000000000005,3
85458,Tatsuhisa Suzuki,SHOW,46184.0,7.550000000000001,4
85459,Misaki Kuno,MOVIE,4649.0,7.1,1
85459,Misaki Kuno,SHOW,32822.0,7.075,4
85460,Tensai Okamura,MOVIE,6759.0,6.6,1
85461,Camilla Luddington,SHOW,293618.0,7.6,1
85466,Annie Murphy,MOVIE,1357.0,8.6,1
85466,Annie Murphy,SHOW,112537.0,8.5,1
85467,Sarah Levy,MOVIE,1357.0,8.6,1
85467,Sarah Levy,SHOW,112537.0,8.5,1
85471,Noah Centineo,MOVIE,243833.0,5.7,6
85474,David Chokachi,MOVIE,49101.0,7.0,1
85478,Gena Lee Nolin,MOVIE,2655.0,4.4,1
85483,Judy Reyes,MOVIE,4182.0,6.5,1
85485,RJ Mitte,MOVIE,2762.0,5.9,2
85485,RJ Mitte,SHOW,1727694.0,9.5,1
85493,Melissa Bernstein,MOVIE,1356.0,7.1,1
85512,Steven Van Zandt,MOVIE,442391.0,7.4,2
85512,Steven Van Zandt,SHOW,29196.0,7.9,1
85526,Kathryn Prescott,MOVIE,59407.0,5.766666666666667,3
85527,Anna Jacoby-Heron,MOVIE,300074.0,6.8,1
85528,Zac Pullam,MOVIE,40703.0,6.7,1
85529,Alex Saxon,MOVIE,2638.0,4.8,1
85542,Aya Hirano,MOVIE,2151.0,7.2,1
85543,Yuichi Nakamura,MOVIE,5286.0,6.949999999999999,2
85543,Yuichi Nakamura,SHOW,155740.0,7.25,7
85552,Christina Moore,MOVIE,61818.0,5.18,5
85555,Hannah Simone,MOVIE,75015.0,5.7,2
85555,Hannah Simone,SHOW,216209.0,7.7,1
85566,Alina Kukushkina,SHOW,154.0,6.25,2
85567,Boris Kutnevich,SHOW,3114.0,7.6,1
85570,Meret Becker,MOVIE,4430.0,5.5,1
85570,Meret Becker,SHOW,23256.0,8.4,1
85572,Zita Hanrot,MOVIE,2563.0,6.5,1
85572,Zita Hanrot,SHOW,5212.0,7.2,1
85593,Josh Elliott Pickel,MOVIE,102103.0,7.2,1
85647,Matt Lauria,SHOW,67469.0,7.6499999999999995,2
85665,Sam Heughan,MOVIE,25941.0,5.75,2
85665,Sam Heughan,SHOW,152435.0,8.4,1
85666,Anne Winters,MOVIE,6283.0,5.2,2
85666,Anne Winters,SHOW,622.0,7.8,1
85667,Sibylla Deen,SHOW,16918.0,4.6,1
85671,Duncan Lacroix,MOVIE,69834.0,6.9,1
85681,Stacey Roca,SHOW,261429.0,8.6,1
85684,Alexander Perkins,MOVIE,255356.0,6.3,1
85692,Tania Gunadi,MOVIE,158829.0,5.85,2
85692,Tania Gunadi,SHOW,6500.0,7.9,1
85693,Andy Pessoa,SHOW,6500.0,7.9,1
85701,Hidekatsu Shibata,MOVIE,1210.0,7.7,1
85701,Hidekatsu Shibata,SHOW,99337.0,7.466666666666666,3
85702,Mamoru Miyano,MOVIE,31965.0,5.928571428571429,7
85702,Mamoru Miyano,SHOW,330882.0,7.728571428571429,7
85709,Hiroyuki Yoshino,MOVIE,5384.0,5.7,1
85709,Hiroyuki Yoshino,SHOW,38928.0,7.4799999999999995,5
85743,Amy Pemberton,MOVIE,49391.0,6.3,1
85743,Amy Pemberton,SHOW,101178.0,6.8,1
85751,Darragh O’Connell,MOVIE,39.0,5.9,1
85755,Justin Kelly,SHOW,9059.0,6.0,1
85756,Jack Murray,MOVIE,2268288.0,8.8,1
85756,Jack Murray,SHOW,9059.0,6.0,1
85763,Eldar Skar,SHOW,8839.0,7.7,1
85766,Selome Emnetu,MOVIE,19706.0,6.9,1
85766,Selome Emnetu,SHOW,8839.0,7.7,1
85789,Daisuke Kirii,SHOW,26787.0,8.25,2
85792,Takafumi Kawakami,SHOW,17024.0,8.3,1
85794,Freya Mavor,SHOW,987.0,6.3,1
85796,Benjamin Biolay,MOVIE,3282.0,5.4,1
85797,Aimee-Ffion Edwards,SHOW,13677.0,3.9,1
85799,Brad Bufanda,MOVIE,86395.0,5.9,1
85800,Sophie Rundle,MOVIE,81513.0,5.6,1
85800,Sophie Rundle,SHOW,599952.0,8.45,2
85804,Rob Delaney,MOVIE,20080.0,4.7,1
85804,Rob Delaney,SHOW,1105.0,4.6,1
85822,David DeCoteau,MOVIE,149604.0,7.3,1
85836,Courtney Bell,MOVIE,45243.0,6.2,1
85839,Justin Gordon,MOVIE,45243.0,6.2,1
85859,Andrés Almeida,MOVIE,2762.0,5.9,1
85867,Azie Tesfai,SHOW,121939.0,6.2,1
85872,Kathleen LaGue,MOVIE,145981.0,6.1,1
85881,Marco Tullio Giordana,MOVIE,4205.0,6.2,1
85899,Holly Taylor,SHOW,50857.0,6.15,2
85913,Andrew Sachs,MOVIE,21122.0,5.8,2
85921,Ayumi Tsunematsu,SHOW,12568.0,8.2,1
85924,Takumi Yamazaki,SHOW,12568.0,8.2,1
85927,Betsy Sodaro,MOVIE,64552.0,5.9,2
85927,Betsy Sodaro,SHOW,12547.0,7.1000000000000005,3
85956,Rotimi,MOVIE,7280.0,6.35,2
85959,Cassidy Freeman,SHOW,34362.0,8.3,1
85960,Adam Bartley,MOVIE,129883.0,6.5,1
85960,Adam Bartley,SHOW,34362.0,8.3,1
85968,Tituss Burgess,MOVIE,133534.0,6.7,6
85968,Tituss Burgess,SHOW,70622.0,7.0,2
85970,Lauren Adams,MOVIE,5211.0,7.0,2
85972,Tanner Flood,MOVIE,5211.0,7.0,1
85975,Dylan Gelula,MOVIE,6203.0,6.2,3
86002,Masaki Terasoma,MOVIE,6824.0,7.05,2
86002,Masaki Terasoma,SHOW,5366.0,6.15,4
86003,Nobutoshi Canna,MOVIE,6299.0,7.0,2
86003,Nobutoshi Canna,SHOW,98945.0,6.866666666666667,3
86007,Hèctor Hernández Vicens,MOVIE,11841.0,3.4,1
86008,Tadahisa Saizen,MOVIE,1826.0,7.2,1
86097,Nuno Lopes,MOVIE,4911.0,5.6,1
86097,Nuno Lopes,SHOW,16506.0,6.6,1
86099,Marcello Urgeghe,SHOW,3941.0,8.0,1
86100,Afonso Pimentel,SHOW,3941.0,8.0,1
86103,Adriano Luz,SHOW,3941.0,8.0,1
86104,João Arrais,MOVIE,3032.0,6.6,1
86107,Gonçalo Waddington,SHOW,3941.0,8.0,1
86124,Isaiah Mustafa,MOVIE,16320.0,6.0,1
86132,Burgess Abernethy,SHOW,14782.0,7.2,1
86134,Luke Mitchell,SHOW,14782.0,7.2,1
86135,Craig Horner,MOVIE,2393.0,5.3,1
86142,Ayaka Saito,SHOW,9763.0,8.2,1
86144,Yoshinori Fujita,MOVIE,4016.0,6.7,1
86144,Yoshinori Fujita,SHOW,9763.0,8.2,1
86148,Mika Doi,MOVIE,7002.0,7.8,1
86149,Kikuko Inoue,MOVIE,2206.0,7.6,2
86149,Kikuko Inoue,SHOW,0.0,,1
86151,Ben Willbond,MOVIE,14081.0,5.5,1
86155,Adam Tandy,MOVIE,58296.0,7.1,1
86158,Helen George,SHOW,25562.0,8.5,1
86160,Laura Main,SHOW,25562.0,8.5,1
86162,Bryn McAuley,SHOW,694.0,5.5,1
86163,Holly Gauthier-Frankel,MOVIE,34661.0,6.6,3
86165,Jonathan Koensgen,SHOW,31577.0,7.7,1
86169,Ellen David,MOVIE,48137.0,6.199999999999999,2
86174,Scott Aukerman,MOVIE,39813.0,6.825,4
86191,Mark O'Brien,MOVIE,384764.0,6.333333333333333,3
86193,Anna Ferguson,MOVIE,120188.0,5.1,1
86215,Carey Stinson,SHOW,9955.0,3.8,1
86217,Dean Wendt,SHOW,9955.0,3.8,1
86218,Julie Johnson,SHOW,9955.0,3.8,1
86219,Skylar Gaertner,SHOW,278223.0,8.5,1
86222,Jeff Ayers,SHOW,9955.0,3.8,1
86225,Patty Wirtz,SHOW,9955.0,3.8,1
86227,Kristin Griffith,MOVIE,152236.0,6.199999999999999,2
86229,Michaela Dietz,MOVIE,41508.0,7.2,1
86229,Michaela Dietz,SHOW,9955.0,3.8,1
86233,Adrianne Kangas,SHOW,9955.0,3.8,1
86234,Tory Green,SHOW,9955.0,3.8,1
86235,Emilio Mazur,SHOW,9955.0,3.8,1
86236,Adam Salky,MOVIE,15464.0,5.3,1
86237,Kyle Nelson,SHOW,9955.0,3.8,1
86239,Lauren Mayeux,SHOW,9955.0,3.8,1
86242,Jerad Harris,SHOW,9955.0,3.8,1
86246,Bill Heck,MOVIE,141528.0,7.3,1
86247,Carl Ducena,MOVIE,9627.0,5.7,1
86298,Corey Parker Robinson,MOVIE,4303.0,5.9,1
86299,Michael Kostroff,MOVIE,351247.0,7.0,2
86305,Julito McCullum,MOVIE,2242.0,6.4,1
86306,Maria Broom,MOVIE,807.0,6.0,1
86312,Dion Graham,MOVIE,3402.0,4.1,1
86319,Angélica Celaya,SHOW,238.0,7.6,1
86320,Matt Ryan,SHOW,101178.0,6.8,1
86321,Charles Halford,MOVIE,7425.0,5.1,1
86329,Matt Gordon,MOVIE,0.0,,1
86373,Tom Bateman,SHOW,57514.0,7.2,1
86376,Alano Miller,MOVIE,34139.0,7.0,1
86378,Amirah Vann,SHOW,146712.0,8.1,1
86384,Kim Hartman,MOVIE,619645.0,7.8,1
86405,Eric McCormack,SHOW,54566.0,8.0,1
86434,Mark Jeffrey Miller,MOVIE,392552.0,7.15,2
86435,Allison Williams,MOVIE,41508.0,6.1,1
86436,Jemima Kirke,SHOW,251168.0,8.3,1
86460,Lakshmi Manchu,MOVIE,1049.0,3.2,1
86470,Sam Underwood,SHOW,21136.0,7.2,1
86474,Jes Macallan,SHOW,101178.0,6.8,1
86483,Brian Benben,SHOW,13238.0,7.8,1
86488,Oliver Jackson-Cohen,MOVIE,56650.0,6.7,1
86488,Oliver Jackson-Cohen,SHOW,322832.0,7.949999999999999,2
86491,Miklós Bányai,MOVIE,58407.0,6.3,1
86518,Josh Lawson,MOVIE,33245.0,6.266666666666667,3
86520,Justin Baldoni,MOVIE,61878.0,7.2,1
86520,Justin Baldoni,SHOW,46286.0,7.8,1
86521,Ivonne Coll,SHOW,46286.0,7.8,1
86525,Rhys Matthew Bond,SHOW,10392.0,7.2,1
86538,Kelli Goss,SHOW,37890.0,7.4,1
86544,David Oakes,SHOW,31330.0,7.1,1
86563,Dieter Riesle,MOVIE,53131.0,5.4,1
86569,Rashmi Rustagi,MOVIE,605.0,6.8,1
86583,William-Christopher Stephens,MOVIE,7993.0,6.9,1
86583,William-Christopher Stephens,SHOW,4999.0,6.2,1
86589,Jennie Kwan,MOVIE,41508.0,7.2,1
86591,Cricket Leigh,SHOW,297336.0,9.3,1
86611,Lee Jong-suk,SHOW,6138.0,7.8,2
86615,Kim Young-kwang,SHOW,538.0,7.3,1
86618,Min Sung-wook,MOVIE,349.0,4.3,1
86620,Lee Pil-mo,SHOW,0.0,,1
86622,Yoon Kyun-sang,SHOW,1246.0,7.0,1
86632,Alexander Daniel Pimentel,MOVIE,83961.0,7.3,1
86633,Frank Powers,MOVIE,357557.0,6.5,1
86634,Shin Jae-ha,SHOW,1104.0,7.6,1
86653,Conchita Campbell,MOVIE,120188.0,5.1,1
86653,Conchita Campbell,SHOW,44971.0,7.3,1
86658,Murray Bartlett,MOVIE,3380.0,4.7,1
86658,Murray Bartlett,SHOW,7715.0,7.4,1
86659,Raúl Castillo,MOVIE,211622.0,6.0,4
86659,Raúl Castillo,SHOW,15323.0,7.7,1
86660,Kat Barrell,SHOW,22256.0,7.3,1
86678,Sope Dirisu,MOVIE,69158.0,6.066666666666666,3
86681,Jamil Walker Smith,MOVIE,19598.0,6.9,2
86683,Brian J. Smith,SHOW,151518.0,8.2,1
86690,Mike Brewer,MOVIE,31193.0,6.1,1
86692,Eddie McClintock,MOVIE,58516.0,5.1,1
86694,Yui Ishikawa,MOVIE,85266.0,7.933333333333334,3
86694,Yui Ishikawa,SHOW,345321.0,8.7,2
86695,Shigeyuki Susaki,MOVIE,2445.0,7.7,1
86697,Bradley James,SHOW,104655.0,7.8,3
86707,Tim Kirkby,SHOW,3409.0,6.1,1
86748,Richard Harrington,MOVIE,0.0,,1
86748,Richard Harrington,SHOW,6421.0,6.4,1
86777,Yoshiko Sakakibara,MOVIE,1649.0,7.3,1
86778,Jin Urayama,SHOW,1612.0,6.5,1
86781,Jessica Boone,MOVIE,1824.0,5.3,1
86793,Jenna Coleman,SHOW,41782.0,7.6,1
86802,Ford Kiernan,SHOW,7539.0,8.9,1
86804,Alice Patten,MOVIE,118092.0,8.1,1
86811,John Simm,SHOW,17304.0,6.7,1
86813,Joe Armstrong,MOVIE,193208.0,7.4,1
86832,Rebecca Forstadt,MOVIE,4082.0,7.9,1
86844,Mimi Ndiweni,MOVIE,498.0,6.699999999999999,2
86844,Mimi Ndiweni,SHOW,465949.0,8.2,1
86853,Josh O'Connor,SHOW,190878.0,8.7,1
86863,Aisling Bea,MOVIE,21733.0,5.5,2
86863,Aisling Bea,SHOW,30134.0,7.2,1
86890,Anatol Yusef,MOVIE,42763.0,6.3,1
86896,Zoe Boyle,MOVIE,16302.0,6.6,1
86896,Zoe Boyle,SHOW,20706.0,7.1,1
86902,Lia Williams,MOVIE,112487.0,7.0,1
86913,Barbara Dirickson,MOVIE,152791.0,7.1,1
86914,Willie Geist,MOVIE,152791.0,7.1,1
86915,Pax Jolie-Pitt,MOVIE,152791.0,7.1,1
86916,Kelly Cooney,MOVIE,241499.0,6.85,2
86917,Helen Baxendale,SHOW,20.0,5.9,1
86920,Ming Tsai,MOVIE,152791.0,7.1,1
86921,Knox Jolie-Pitt,MOVIE,152791.0,7.1,1
86925,Shiloh Jolie-Pitt,MOVIE,152791.0,7.1,1
86927,Radzi Chinyanganya,MOVIE,152791.0,7.1,1
86928,Lindsey Russell,MOVIE,152791.0,7.1,1
86930,Gus Culligan,MOVIE,152791.0,7.1,1
86932,Alessandro Carloni,MOVIE,152791.0,7.1,1
86940,Brian Baumgartner,MOVIE,3246.0,5.5,2
86940,Brian Baumgartner,SHOW,0.0,,1
86941,Adam Goldstein,MOVIE,1358.0,6.6,1
86948,Karim Saleh,MOVIE,676.0,7.1,1
86949,Brian Schaeffer,MOVIE,7248.0,4.2,1
86979,John Ceallach,MOVIE,104894.0,6.5,1
87005,Ed Moy,MOVIE,496061.0,6.375,4
87010,Steven James Price,MOVIE,300074.0,6.8,1
87017,Jamie Clayton,MOVIE,5301.0,8.2,1
87017,Jamie Clayton,SHOW,151518.0,8.2,1
87032,Freema Agyeman,SHOW,151518.0,8.2,1
87033,Larry Clarke,MOVIE,349465.0,6.55,2
87037,Howie Johnson,MOVIE,353807.0,6.05,2
87065,Steve Zissis,MOVIE,586679.0,8.0,1
87079,Hannah Dunne,MOVIE,290643.0,7.9,1
87080,Alex Timbers,MOVIE,7696.0,7.9,3
87094,Kat Stewart,SHOW,4764.0,8.3,1
87096,Madisyn Shipman,MOVIE,3034.0,5.5,1
87098,Marcus Graham,MOVIE,3421.0,5.5,1
87098,Marcus Graham,SHOW,7831.0,7.4,1
87105,Simon Westaway,MOVIE,182612.0,6.4,1
87111,Don Hany,MOVIE,4959.0,6.9,1
87111,Don Hany,SHOW,7831.0,7.4,1
87118,Wil Traval,SHOW,42018.0,7.6,1
87128,Chelsie Preston Crayford,MOVIE,8601.0,6.050000000000001,2
87145,Huse Madhavji,MOVIE,202.0,6.7,1
87165,Jo Wyatt,MOVIE,434.0,6.433333333333334,3
87165,Jo Wyatt,SHOW,2808.0,6.85,2
87175,Greg Giraldo,MOVIE,6948.0,6.9,1
87179,Lynne Koplitz,MOVIE,417.0,6.2,1
87182,Patrice O'Neal,MOVIE,120188.0,5.1,1
87184,Ruta Gedmintas,SHOW,50556.0,7.9,1
87187,Trond Fausa Aurvåg,SHOW,47236.0,7.800000000000001,2
87189,Anne Krigsvoll,SHOW,29196.0,7.9,1
87190,Mikael Aksnes-Pehrson,SHOW,29196.0,7.9,1
87192,Houko Kuwashima,MOVIE,13026.0,7.140000000000001,5
87192,Houko Kuwashima,SHOW,863.0,7.9,1
87194,Ryoko Shiraishi,SHOW,388.0,6.1,1
87207,Rob Benedict,MOVIE,104604.0,5.7,1
87224,Kazy Tauginas,MOVIE,59836.0,7.2,1
87239,Justin Hartley,MOVIE,49478.0,5.6,1
87283,Jack Falahee,SHOW,146712.0,8.1,1
87332,Cooper J. Friedman,MOVIE,5509.0,5.3,1
87399,Chrissy Teigen,MOVIE,131980.0,6.85,2
87415,Gianni Russo,MOVIE,118479.0,6.9,1
87432,Randy Jurgensen,MOVIE,300073.0,7.7,1
87433,Lou Martini Jr.,MOVIE,371209.0,7.8,1
87443,Sam Page,MOVIE,109351.0,5.25,2
87444,Jaynee-Lynne Kinchen,MOVIE,98127.0,6.5,1
87445,Brendan McCarthy,MOVIE,98127.0,6.5,1
87447,Cedric Palmisano,MOVIE,98127.0,6.5,1
87450,Kristin Erickson,MOVIE,98127.0,6.5,1
87451,Dakota Buchanan,MOVIE,98127.0,6.5,1
87456,Dacia Fernandez,MOVIE,98127.0,6.5,1
87457,Hannah Jelinovic,MOVIE,102587.0,5.95,2
87458,Ashley Laliberty,MOVIE,98127.0,6.5,1
87459,Anna Dudnik,MOVIE,98127.0,6.5,1
87460,Big Freedia,MOVIE,98127.0,6.5,1
87461,Antionique Price,MOVIE,98127.0,6.5,1
87462,Stephanie Bertrand,MOVIE,98127.0,6.5,1
87463,Shelby Skipper,MOVIE,98127.0,6.5,1
87464,Alvin Santana,MOVIE,98127.0,6.5,1
87465,Rashod Singleton,MOVIE,98127.0,6.5,1
87466,Keiton Crump,MOVIE,98127.0,6.5,1
87467,Clay Chamberlin,MOVIE,98127.0,6.5,1
87468,Kate Ransome Wilcox,MOVIE,98127.0,6.5,1
87469,Mariah Quintana,MOVIE,98127.0,6.5,1
87500,Joseph David-Jones,SHOW,425716.0,7.5,1
87510,Gideon Raff,MOVIE,28051.0,6.6,1
87555,Benn Northover,MOVIE,14889.0,6.25,2
87564,Kirsten Vangsness,SHOW,189191.0,8.1,1
87584,Daniel Webber,MOVIE,47603.0,6.9,1
87587,Emily Wagner,MOVIE,393691.0,6.25,2
87593,Mario Di Donato,MOVIE,71244.0,6.8,1
87610,Jason Griffith,SHOW,4577.0,6.1,1
87623,Nahnatchka Khan,MOVIE,55994.0,6.65,2
87632,Courtney Kemp Agboh,MOVIE,1507.0,7.6,1
87651,Karena Ng,MOVIE,54462.0,6.05,2
87659,Storm Reid,MOVIE,8644.0,5.9,1
87661,Richard Holden,MOVIE,7789.0,5.6,1
87666,Gregory Bright,MOVIE,28617.0,6.2,1
87669,Kelvin Harrison Jr.,MOVIE,223978.0,7.2,3
87675,Devyn A. Tyler,MOVIE,45507.0,5.9,2
87679,Jon Arthur,MOVIE,109438.0,6.4,2
87687,John C. Klein,MOVIE,141289.0,6.2,1
87719,Amy Schumer,MOVIE,27130.0,4.2,4
87723,Pete Davidson,MOVIE,103410.0,5.5200000000000005,5
87727,Josh Segarra,MOVIE,2675.0,5.2,1
87727,Josh Segarra,SHOW,7961.0,7.4,1
87728,Nikki Glaser,MOVIE,3207.0,4.8,4
87728,Nikki Glaser,SHOW,1225.0,6.6,1
87729,Bridget Everett,MOVIE,29898.0,5.233333333333333,3
87734,Claudia O'Doherty,MOVIE,5509.0,5.3,1
87734,Claudia O'Doherty,SHOW,41362.0,7.7,1
87744,Mike Muscat,MOVIE,149290.0,6.4,1
87748,Scott Shaw,MOVIE,16603.0,5.2,1
87772,Kiki Sukezane,MOVIE,14550.0,6.5,2
87776,Danika Yarosh,MOVIE,1303.0,4.5,1
87782,Ryan Seacrest,MOVIE,289392.0,5.533333333333334,3
87784,Lee Jones,MOVIE,8113.0,5.5,1
87794,Stanislav Yanevski,MOVIE,10906.0,5.0,1
87802,Robert Wilfort,MOVIE,71915.0,7.1,1
87809,Cara Theobold,SHOW,4985.0,7.2,1
87832,Caroline John,MOVIE,474176.0,7.6,1
87894,Kari Byron,SHOW,1665.0,6.9,1
87895,Tory Belleci,SHOW,1665.0,6.9,1
87896,Grant Imahara,SHOW,1665.0,6.9,1
87912,Lenny Jacobson,MOVIE,42404.0,6.1,2
87912,Lenny Jacobson,SHOW,13625.0,7.5,1
87922,Gary Sefton,MOVIE,1346020.0,8.6,1
87934,Elsa Mollien,MOVIE,155997.0,5.9,1
87948,Claudia Christian,SHOW,0.0,,1
87950,Kirk Wise,MOVIE,349.0,2.4,1
87968,Luke Arnold,SHOW,17240.0,7.3,1
88018,Matthew Maher,MOVIE,575304.0,7.266666666666667,3
88020,Pico Alexander,MOVIE,77592.0,5.9,2
88022,Taylor Richardson,MOVIE,4182.0,6.5,1
88023,Charlie Barnett,MOVIE,3380.0,4.7,1
88023,Charlie Barnett,SHOW,96660.0,7.6,2
88040,Tyler Blackburn,SHOW,11928.0,6.2,1
88113,Travon Free,MOVIE,0.0,,1
88118,Gabe Gomez,MOVIE,586679.0,8.0,1
88119,Artt Butler,MOVIE,608241.0,7.15,2
88120,May Lindstrom,MOVIE,586679.0,8.0,1
88121,David Azar,MOVIE,586679.0,8.0,1
88122,Guy Lewis,MOVIE,586679.0,8.0,1
88123,Melanie Seacat,MOVIE,586679.0,8.0,1
88124,Evelyn Edwards,MOVIE,586679.0,8.0,2
88125,Dane White,MOVIE,586679.0,8.0,1
88126,Nicole Grother,MOVIE,586679.0,8.0,1
88127,James Ozasky,MOVIE,586679.0,8.0,1
88129,Samantha Sarakanti,MOVIE,586679.0,8.0,1
88131,Gracie Prewitt,MOVIE,586679.0,8.0,1
88132,Laura Kai Chen,MOVIE,586679.0,8.0,1
88134,Wendy Leon,MOVIE,586679.0,8.0,1
88135,Lil Buck,MOVIE,586679.0,8.0,1
88135,Lil Buck,SHOW,112.0,7.5,1
88167,Gabrielle Dennis,MOVIE,3447.0,5.6,1
88167,Gabrielle Dennis,SHOW,2296.0,6.8,1
88185,Stéphane Caillard,MOVIE,45494.0,5.949999999999999,2
88187,Ahn Suk-hwan,MOVIE,1178.0,6.3,1
88187,Ahn Suk-hwan,SHOW,21539.0,7.74,5
88191,Seo Hyun-jin,SHOW,4319.0,7.675,4
88194,Im Se-mi,SHOW,1803.0,7.6,1
88284,Gabriela de la Garza,MOVIE,2326.0,5.9,1
88284,Gabriela de la Garza,SHOW,3210.0,7.8,1
88291,Adria Arjona,MOVIE,323717.0,6.0,3
88310,Joanna Lewis,MOVIE,39.0,5.9,1
88316,Willa Fitzgerald,SHOW,5098.0,6.6,1
88319,Claire Margaret Corlett,MOVIE,37072.0,6.0,2
88319,Claire Margaret Corlett,SHOW,20708.0,7.6,1
88320,Masashi Ebara,SHOW,95463.0,7.5,2
88322,Kujira,MOVIE,4473.0,6.8,1
88322,Kujira,SHOW,98557.0,7.25,2
88323,Hochu Otsuka,MOVIE,24018.0,7.225,4
88323,Hochu Otsuka,SHOW,110454.0,7.2875,9
88325,Mayumi Asano,SHOW,1378.0,6.3,1
88327,Kevin Hanchard,MOVIE,9985.0,5.7,1
88330,Masakazu Morita,MOVIE,5048.0,7.025,4
88330,Masakazu Morita,SHOW,2478.0,7.15,2
88337,Nobuo Tobita,MOVIE,1826.0,7.2,1
88337,Nobuo Tobita,SHOW,2071.0,6.5,2
88338,Masaaki Tsukada,MOVIE,6178.0,7.166666666666667,3
88341,Tetsu Inada,MOVIE,6207.0,7.266666666666667,3
88341,Tetsu Inada,SHOW,25428.0,7.425,4
88343,Takuma Terashima,SHOW,11086.0,7.6,3
88366,Mitchell Hurwitz,MOVIE,15750.0,6.7,1
88374,Joey Bragg,MOVIE,13906.0,3.6,2
88375,Tenzing Norgay Trainor,SHOW,1241.0,6.2,1
88462,Angie Wu,MOVIE,88708.0,6.6,1
88468,Al Mukaddam,MOVIE,16482.0,6.8,1
88478,Andrew J. West,MOVIE,5156.0,4.9,1
88513,Donick Cary,MOVIE,7578.0,6.8,1
88539,Celina Jade,MOVIE,11115.0,5.6,1
88548,Daniel Palladino,MOVIE,4416.0,7.8,1
88601,Brian Dietzen,SHOW,141049.0,7.8,1
88728,Romesh Ranganathan,MOVIE,395.0,2.5,1
88746,Vanilla Yamazaki,MOVIE,11406.0,7.5,2
88751,Luke Youngblood,MOVIE,41508.0,7.2,1
88751,Luke Youngblood,SHOW,1444.0,5.7,2
88801,Anthony Strachan,MOVIE,11727.0,5.5,1
88816,Pamelyn Chee,MOVIE,21540.0,5.3,1
88816,Pamelyn Chee,SHOW,0.0,,1
88823,Barbara Gordon,MOVIE,43732.0,5.3,1
88824,Kari Matchett,MOVIE,42215.0,6.15,2
88834,David Pablos,MOVIE,4236.0,6.8,1
88861,Mish Boyko,MOVIE,64805.0,8.2,1
88863,Antonio Gil,MOVIE,2504.0,6.0,1
88864,Andy Gathergood,MOVIE,83787.0,6.9,2
88871,Veronica Falcón,MOVIE,224.0,5.7,1
88880,Ellie Bamber,MOVIE,264884.0,7.5,1
88880,Ellie Bamber,SHOW,41782.0,7.6,1
88918,Juliano Cazarré,MOVIE,1727.0,6.1,1
88919,Jesuíta Barbosa,MOVIE,230.0,5.4,1
88981,Tawfeek Barhom,MOVIE,10234.0,5.9,1
88991,Jade Tailor,SHOW,49557.0,7.6,1
88997,I. Stanford Jolley,MOVIE,42373.0,7.5,1
89010,Jon Gabrus,MOVIE,29773.0,5.4,1
89016,Shai Avivi,SHOW,2390.0,6.75,2
89017,Mali Levi,MOVIE,14013.0,6.6,1
89089,Barry J. Ratcliffe,MOVIE,2336.0,6.0,1
89127,Robert B. Kennedy,MOVIE,165817.0,7.4,1
89132,Patty Ross,MOVIE,132858.0,5.7,2
89136,Elena Juatco,MOVIE,16482.0,6.8,1
89139,Siobhan Murphy,SHOW,4542.0,6.4,1
89141,Darrin Baker,MOVIE,55332.0,6.449999999999999,2
89152,Richard O'Rourke,MOVIE,33579.0,6.2,1
89156,Jeffrey Samai,MOVIE,19951.0,6.4,1
89157,Moira Driscoll,MOVIE,128172.0,6.3,1
89165,Timothy Mooney,MOVIE,165817.0,7.4,1
89166,Bruce-Robert Serafin,MOVIE,63559.0,5.65,2
89306,Jeff Coopwood,MOVIE,19366.0,5.4,1
89327,Jeffrey J. Dashnaw,MOVIE,247039.0,6.8,1
89332,Tommy Nix,MOVIE,183638.0,7.1,1
89341,Brandon Scott,MOVIE,54065.0,6.0,1
89365,Urs Rechn,MOVIE,3927.0,5.6,1
89365,Urs Rechn,SHOW,12453.0,7.5,1
89380,Alexandre Manning,MOVIE,260975.0,6.5,1
89381,Asio Highsmith,MOVIE,260975.0,6.5,1
89383,Fred Durst,MOVIE,260975.0,6.5,2
89384,Veronica Webb,MOVIE,260975.0,6.5,1
89385,Carmen Kass,MOVIE,260975.0,6.5,1
